Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784595691,20,,Aggregated,2.100000,0.000000,7700,8200,8300,8400,8700,8800,9000,9000,9200,9200,9200,309,0,7700,6937.5638977570225,2053.9087780052796,9249.764457927085,0.0
1784595692,20,,Aggregated,2.200000,0.000000,7700,8200,8300,8400,8700,8800,9000,9000,9200,9200,9200,313,0,7700,6934.5637435880535,2053.9087780052796,9249.764457927085,0.0
1784595693,20,,Aggregated,2.100000,0.000000,7700,8200,8300,8400,8700,8800,9000,9000,9200,9200,9200,314,0,7700,6939.295322391809,2053.9087780052796,9249.764457927085,0.0
1784595694,20,,Aggregated,2.300000,0.000000,7700,8200,8300,8400,8700,8800,9000,9000,9200,9200,9200,315,0,7700,6944.46412486039,2053.9087780052796,9249.764457927085,0.0
1784595695,20,,Aggregated,2.300000,0.000000,7700,8200,8400,8400,8700,8800,9000,9000,9200,9200,9200,316,0,7700,6949.237170097967,2053.9087780052796,9249.764457927085,0.0
1784595696,20,,Aggregated,2.200000,0.000000,7700,8200,8400,8500,8700,8800,9000,9000,9200,9200,9200,319,0,7700,6965.2354962916515,2053.9087780052796,9249.764457927085,0.0
1784595697,20,,Aggregated,2.200000,0.000000,7700,8200,8400,8500,8700,8800,9000,9000,9200,9200,9200,319,0,7700,6965.2354962916515,2053.9087780052796,9249.764457927085,0.0
1784595698,20,,Aggregated,2.000000,0.000000,7700,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,320,0,7700,6972.116286925302,2053.9087780052796,9249.764457927085,0.0
1784595699,20,,Aggregated,1.800000,0.000000,7700,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,321,0,7700,6969.78950652336,2053.9087780052796,9249.764457927085,0.0
1784595700,20,,Aggregated,1.800000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,327,0,7700,6998.234936840752,2053.9087780052796,9278.970896964893,0.0
1784595701,20,,Aggregated,1.800000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,328,0,7700,7002.925546249949,2053.9087780052796,9278.970896964893,0.0
1784595702,20,,Aggregated,1.700000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,333,0,7700,7006.612136162602,2053.9087780052796,9278.970896964893,0.0
1784595703,20,,Aggregated,1.700000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,334,0,7700,7010.499598788137,2053.9087780052796,9278.970896964893,0.0
1784595704,20,,Aggregated,1.700000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,334,0,7700,7010.499598788137,2053.9087780052796,9278.970896964893,0.0
1784595705,20,,Aggregated,2.100000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,337,0,7700,7014.853901968362,2053.9087780052796,9278.970896964893,0.0
1784595706,20,,Aggregated,2.000000,0.000000,7700,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,338,0,7700,7005.575641003967,2053.9087780052796,9278.970896964893,0.0
1784595707,20,,Aggregated,1.900000,0.000000,7800,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,341,0,7800,7015.865895616866,2053.9087780052796,9278.970896964893,0.0
1784595708,20,,Aggregated,2.000000,0.000000,7800,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,342,0,7700,7010.625439740947,2053.9087780052796,9278.970896964893,0.0
1784595709,20,,Aggregated,2.000000,0.000000,7800,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,343,0,7800,7015.760060464597,2053.9087780052796,9278.970896964893,0.0
1784595710,20,,Aggregated,2.100000,0.000000,7800,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,346,0,7800,7026.497533720531,2053.9087780052796,9278.970896964893,0.0
1784595711,20,,Aggregated,2.100000,0.000000,7800,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,347,0,7800,7032.210091191347,2053.9087780052796,9278.970896964893,0.0
1784595712,20,,Aggregated,2.100000,0.000000,7800,8300,8400,8500,8700,8900,9000,9100,9300,9300,9300,349,0,7800,7031.347946599753,2053.9087780052796,9278.970896964893,0.0
1784595713,20,,Aggregated,2.000000,0.000000,7800,8300,8400,8500,8800,8900,9000,9100,9300,9300,9300,353,0,7800,7051.957910057624,2053.9087780052796,9278.970896964893,0.0
1784595714,20,,Aggregated,2.000000,0.000000,7800,8300,8400,8500,8800,8900,9000,9100,9300,9300,9300,353,0,7800,7051.957910057624,2053.9087780052796,9278.970896964893,0.0
1784595715,20,,Aggregated,1.600000,0.000000,7800,8300,8400,8500,8800,8900,9100,9100,9300,9300,9300,357,0,7800,7049.4154401264395,2053.9087780052796,9278.970896964893,0.0
1784595716,20,,Aggregated,1.600000,0.000000,7800,8300,8400,8500,8800,8900,9100,9100,9300,9300,9300,358,0,7800,7045.502094612079,2053.9087780052796,9278.970896964893,0.0
1784595717,20,,Aggregated,1.900000,0.000000,7800,8300,8400,8500,8800,9000,9100,9200,9300,9300,9300,360,0,7800,7057.4019847751415,2053.9087780052796,9278.970896964893,0.0
1784595718,20,,Aggregated,2.100000,0.000000,7800,8300,8400,8500,8800,9000,9100,9200,9300,9300,9300,361,0,7800,7055.774942734098,2053.9087780052796,9278.970896964893,0.0
1784595719,20,,Aggregated,2.100000,0.000000,7800,8300,8400,8500,8800,9000,9100,9200,9600,9600,9600,363,0,7800,7060.637154327783,2053.9087780052796,9602.28582599666,0.0
1784595720,20,,Aggregated,1.900000,0.000000,7800,8300,8400,8500,8800,9000,9100,9200,9600,9600,9600,364,0,7800,7063.098471211641,2053.9087780052796,9602.28582599666,0.0
1784595721,20,,Aggregated,1.900000,0.000000,7800,8300,8400,8500,8800,9000,9100,9200,9700,9700,9700,365,0,7800,7070.441210709755,2053.9087780052796,9743.198388023302,0.0
1784595722,20,,Aggregated,1.900000,0.000000,7800,8300,8400,8500,8800,9000,9200,9300,9700,9700,9700,367,0,7800,7069.0018473651735,2053.9087780052796,9743.198388023302,0.0
1784595723,20,,Aggregated,1.800000,0.000000,7800,8300,8400,8500,8800,9000,9200,9400,9700,9700,9700,369,0,7800,7076.649233764467,2053.9087780052796,9743.198388023302,0.0
1784595724,20,,Aggregated,1.600000,0.000000,7800,8300,8500,8600,8800,9000,9300,9400,9700,9700,9700,373,0,7800,7101.047892306043,2053.9087780052796,9743.198388023302,0.0
1784595725,20,,Aggregated,1.600000,0.000000,7800,8300,8500,8600,8800,9000,9300,9400,9700,9700,9700,373,0,7800,7101.047892306043,2053.9087780052796,9743.198388023302,0.0
1784595726,20,,Aggregated,1.800000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,376,0,7800,7110.114884909869,2053.9087780052796,9743.198388023302,0.0
1784595727,20,,Aggregated,1.700000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,380,0,7800,7127.426665705801,2053.9087780052796,9743.198388023302,0.0
1784595728,20,,Aggregated,1.500000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,383,0,7800,7123.610192710746,2053.9087780052796,9743.198388023302,0.0
1784595729,20,,Aggregated,1.600000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,386,0,7800,7108.454901617083,2053.9087780052796,9743.198388023302,0.0
1784595730,20,,Aggregated,1.600000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,386,0,7800,7108.454901617083,2053.9087780052796,9743.198388023302,0.0
1784595731,20,,Aggregated,2.200000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,387,0,7800,7108.956195493783,2053.9087780052796,9743.198388023302,0.0
1784595732,20,,Aggregated,2.300000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,390,0,7800,7104.466385736118,2053.9087780052796,9743.198388023302,0.0
1784595733,20,,Aggregated,2.300000,0.000000,7800,8300,8500,8600,8800,9100,9300,9400,9700,9700,9700,391,0,7800,7103.156573209695,2053.9087780052796,9743.198388023302,0.0
1784595734,20,,Aggregated,2.300000,0.000000,7800,8300,8500,8600,8800,9100,9300,9400,9700,9700,9700,392,0,7800,7103.489116586778,2053.9087780052796,9743.198388023302,0.0
1784595735,20,,Aggregated,2.300000,0.000000,7800,8300,8500,8600,8800,9100,9300,9400,9700,9700,9700,392,0,7800,7103.489116586778,2053.9087780052796,9743.198388023302,0.0
1784595736,20,,Aggregated,2.000000,0.000000,7800,8300,8500,8600,8800,9100,9300,9400,9700,9700,9700,395,0,7800,7109.9950330302445,2053.9087780052796,9743.198388023302,0.0
1784595737,20,,Aggregated,1.900000,0.000000,7800,8300,8500,8600,8800,9100,9300,9400,9700,9700,9700,397,0,7800,7116.353164946892,2053.9087780052796,9743.198388023302,0.0
1784595738,20,,Aggregated,1.900000,0.000000,7800,8300,8500,8600,8800,9100,9300,9400,9700,9700,9700,400,0,7800,7116.852628240013,2053.9087780052796,9743.198388023302,0.0
1784595739,20,,Aggregated,1.900000,0.000000,7800,8300,8500,8600,8800,9000,9300,9400,9700,9700,9700,403,0,7800,7128.756157717628,2053.9087780052796,9743.198388023302,0.0
1784595740,20,,Aggregated,1.500000,0.000000,7800,8300,8500,8600,8800,9000,9300,9400,9700,9700,9700,405,0,7800,7126.934386420432,2053.9087780052796,9743.198388023302,0.0
1784595741,20,,Aggregated,1.900000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,407,0,7800,7137.593704978569,2053.9087780052796,9743.198388023302,0.0
1784595742,20,,Aggregated,1.700000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,409,0,7800,7141.155201905295,2053.9087780052796,9743.198388023302,0.0
1784595743,20,,Aggregated,1.800000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,412,0,7800,7133.101202430287,2053.9087780052796,9743.198388023302,0.0
1784595744,13,,Aggregated,2.000000,0.000000,7800,8300,8500,8600,8900,9100,9300,9400,9700,9700,9700,413,0,7800,7124.183800932895,2053.9087780052796,9743.198388023302,0.0
